,date,is_holiday,year,month,day,day_of_week,op_reserve,op_reserve_ratio,peak_supply
752,2019-01-24,0,2019,1,24,3,1872.3,6.72,27861.607142857145
753,2019-01-25,0,2019,1,25,4,1905.3,6.98,27296.561604584527
754,2019-01-26,2,2019,1,26,5,2534.9,10.03,25273.18045862413
755,2019-01-27,2,2019,1,27,6,2091.6,8.57,24406.067677946325
756,2019-01-28,0,2019,1,28,0,1805.6999999999998,6.55,27567.938931297707
757,2019-01-29,0,2019,1,29,1,1832.3,6.58,27846.504559270517
758,2019-01-30,0,2019,1,30,2,1809.7,6.52,27756.134969325154
759,2019-01-31,0,2019,1,31,3,1889.6000000000001,6.95,27188.48920863309
760,2019-02-01,0,2019,2,1,4,2148.0,8.69,24718.066743383202
761,2019-02-02,2,2019,2,2,5,2240.3,9.58,23385.177453027143
762,2019-02-03,2,2019,2,3,6,2038.1999999999998,8.89,22926.88413948256
763,2019-02-04,2,2019,2,4,0,2562.9,12.68,20212.145110410096
764,2019-02-05,2,2019,2,5,1,2333.1,11.67,19992.28791773779
765,2019-02-06,2,2019,2,6,2,2322.1,11.65,19932.188841201718
766,2019-02-07,2,2019,2,7,3,2107.2,10.06,20946.32206759443
767,2019-02-08,2,2019,2,8,4,3114.5,14.43,21583.506583506583
768,2019-02-09,2,2019,2,9,5,3135.7999999999997,13.98,22430.615164520743
769,2019-02-10,2,2019,2,10,6,3023.3999999999996,13.01,23239.046887009987
770,2019-02-11,0,2019,2,11,0,2275.2000000000003,8.53,26672.91910902697
771,2019-02-12,0,2019,2,12,1,1860.0,6.7,27761.194029850747
772,2019-02-13,0,2019,2,13,2,1914.9,6.91,27712.011577424022
773,2019-02-14,0,2019,2,14,3,1943.5,6.88,28248.54651162791
774,2019-02-15,0,2019,2,15,4,1959.8,6.93,28279.942279942283
775,2019-02-16,2,2019,2,16,5,2426.5,9.54,25435.010482180296
776,2019-02-17,2,2019,2,17,6,2673.2,10.98,24346.08378870674
777,2019-02-18,0,2019,2,18,0,1761.8000000000002,6.15,28647.15447154472
778,2019-02-19,0,2019,2,19,1,1891.6,6.55,28879.3893129771
779,2019-02-20,0,2019,2,20,2,1838.0,6.32,29082.278481012658
780,2019-02-21,0,2019,2,21,3,1812.5,6.27,28907.496012759173
781,2019-02-22,0,2019,2,22,4,1870.1,6.58,28420.9726443769
782,2019-02-23,0,2019,2,23,5,1728.5,6.47,26715.61051004637
783,2019-02-24,2,2019,2,24,6,1770.0,7.17,24686.192468619247
784,2019-02-25,0,2019,2,25,0,1753.8,6.24,28105.76923076923
785,2019-02-26,0,2019,2,26,1,1817.6,6.4,28400.0
786,2019-02-27,0,2019,2,27,2,1902.8,6.79,28023.56406480118
787,2019-02-28,2,2019,2,28,3,2430.2000000000003,9.54,25473.79454926625
788,2019-03-01,2,2019,3,1,4,2371.2,9.6,24699.999999999996
789,2019-03-02,2,2019,3,2,5,1832.5,7.41,24730.09446693657
790,2019-03-03,2,2019,3,3,6,2224.3,9.23,24098.591549295776
791,2019-03-04,0,2019,3,4,0,1894.5,6.84,27697.368421052633
792,2019-03-05,0,2019,3,5,1,1953.7,6.92,28232.658959537574
793,2019-03-06,0,2019,3,6,2,1922.3,6.86,28021.865889212826
794,2019-03-07,0,2019,3,7,3,1867.7,6.64,28128.012048192773
795,2019-03-08,0,2019,3,8,4,1816.1000000000001,6.5,27940.0
796,2019-03-09,2,2019,3,9,5,2191.5,8.47,25873.67178276269
797,2019-03-10,2,2019,3,10,6,1823.1,7.35,24804.081632653062
798,2019-03-11,0,2019,3,11,0,1793.8,6.47,27724.884080370943
799,2019-03-12,0,2019,3,12,1,1879.1999999999998,6.73,27922.734026745908
800,2019-03-13,0,2019,3,13,2,1922.6,6.83,28149.341142020498
801,2019-03-14,0,2019,3,14,3,1779.9,6.26,28432.907348242814
802,2019-03-15,0,2019,3,15,4,1928.4,6.95,27746.762589928057
803,2019-03-16,2,2019,3,16,5,2518.5,9.95,25311.557788944727
804,2019-03-17,2,2019,3,17,6,2290.2000000000003,9.28,24678.879310344833
805,2019-03-18,0,2019,3,18,0,1755.1,6.19,28353.79644588045
806,2019-03-19,0,2019,3,19,1,1804.8,6.25,28876.8
807,2019-03-20,0,2019,3,20,2,1843.7,6.22,29641.479099678458
808,2019-03-21,0,2019,3,21,3,1967.3,6.48,30359.567901234564
809,2019-03-22,0,2019,3,22,4,2341.2,7.9,29635.443037974677
810,2019-03-23,2,2019,3,23,5,2084.2,8.25,25263.0303030303
811,2019-03-24,2,2019,3,24,6,1859.3000000000002,7.49,24823.765020026705
812,2019-03-25,0,2019,3,25,0,1852.6,6.49,28545.454545454544
813,2019-03-26,0,2019,3,26,1,1886.6,6.56,28759.146341463416
814,2019-03-27,0,2019,3,27,2,1933.1,6.63,29156.86274509804
815,2019-03-28,0,2019,3,28,3,1892.0,6.29,30079.491255961842
816,2019-03-29,0,2019,3,29,4,2054.4,6.92,29687.861271676302
817,2019-03-30,2,2019,3,30,5,2155.6,8.35,25815.56886227545
818,2019-03-31,2,2019,3,31,6,2297.5,9.39,24467.518636847708
819,2019-04-01,0,2019,4,1,0,1930.0,6.93,27849.92784992785
820,2019-04-02,0,2019,4,2,1,1915.3999999999999,6.75,28376.296296296296
821,2019-04-03,0,2019,4,3,2,1904.8,6.69,28472.34678624813
822,2019-04-04,2,2019,4,4,3,2339.7,9.12,25654.605263157893
823,2019-04-05,2,2019,4,5,4,1872.3,7.63,24538.663171690696
824,2019-04-06,2,2019,4,6,5,1683.3000000000002,6.74,24974.77744807122
825,2019-04-07,2,2019,4,7,6,1778.0,7.04,25255.68181818182
826,2019-04-08,0,2019,4,8,0,1969.1999999999998,6.48,30388.888888888883
827,2019-04-09,0,2019,4,9,1,1963.7,6.23,31520.06420545746
828,2019-04-10,0,2019,4,10,2,2153.7,6.79,31718.703976435932
829,2019-04-11,0,2019,4,11,3,2078.7,6.81,30524.229074889867
830,2019-04-12,0,2019,4,12,4,2017.7,6.95,29031.654676258993
831,2019-04-13,2,2019,4,13,5,1760.1,6.66,26427.92792792793
832,2019-04-14,2,2019,4,14,6,2527.6,9.9,25531.31313131313
833,2019-04-15,0,2019,4,15,0,1986.2,6.91,28743.849493487698
834,2019-04-16,0,2019,4,16,1,1877.3,6.47,29015.45595054096
835,2019-04-17,0,2019,4,17,2,2049.7999999999997,6.93,29578.643578643576
836,2019-04-18,0,2019,4,18,3,2003.5,6.6,30356.060606060608
837,2019-04-19,0,2019,4,19,4,1920.0,6.24,30769.23076923077
838,2019-04-20,2,2019,4,20,5,1877.5,6.98,26898.28080229226
839,2019-04-21,2,2019,4,21,6,2298.0,8.74,26292.906178489702
840,2019-04-22,0,2019,4,22,0,1993.1999999999998,6.24,31942.307692307688
841,2019-04-23,0,2019,4,23,1,2026.3999999999999,6.11,33165.302782324055
842,2019-04-24,0,2019,4,24,2,2003.1,6.02,33274.08637873754
843,2019-04-25,0,2019,4,25,3,2289.7,6.91,33136.03473227206
844,2019-04-26,0,2019,4,26,4,2252.0,6.89,32685.050798258348
845,2019-04-27,2,2019,4,27,5,1993.4,7.28,27381.86813186813
846,2019-04-28,2,2019,4,28,6,1740.0,6.46,26934.98452012384
847,2019-04-29,0,2019,4,29,0,2211.0,6.73,32852.89747399703
848,2019-04-30,0,2019,4,30,1,2210.6,6.68,33092.81437125749
849,2019-05-01,0,2019,5,1,2,3093.3999999999996,11.53,26829.141370338246
850,2019-05-02,0,2019,5,2,3,2682.9,9.35,28694.117647058825
851,2019-05-03,0,2019,5,3,4,3316.1000000000004,11.71,28318.531169940226
852,2019-05-04,2,2019,5,4,5,3119.2000000000003,12.08,25821.192052980132
853,2019-05-05,2,2019,5,5,6,2255.4,8.9,25341.573033707864
854,2019-05-06,0,2019,5,6,0,2404.2,8.4,28621.428571428565
855,2019-05-07,0,2019,5,7,1,2609.0,9.16,28482.5327510917
856,2019-05-08,0,2019,5,8,2,2139.6,7.39,28952.638700947227
857,2019-05-09,0,2019,5,9,3,2212.2999999999997,7.57,29224.570673712016
858,2019-05-10,0,2019,5,10,4,2608.2999999999997,8.82,29572.56235827664
859,2019-05-11,2,2019,5,11,5,2837.0,10.67,26588.566073102156
860,2019-05-12,2,2019,5,12,6,2708.7,10.23,26478.005865102637
861,2019-05-13,0,2019,5,13,0,2311.3,7.19,32146.03616133519
862,2019-05-14,0,2019,5,14,1,2130.7,6.43,33136.858475894245
863,2019-05-15,0,2019,5,15,2,2253.1,6.85,32891.970802919706
864,2019-05-16,0,2019,5,16,3,2431.8,7.3,33312.32876712329
865,2019-05-17,0,2019,5,17,4,2546.3,7.88,32313.451776649752
866,2019-05-18,2,2019,5,18,5,2591.2,8.78,29512.528473804097
867,2019-05-19,2,2019,5,19,6,2126.8,7.34,28975.47683923706
868,2019-05-20,0,2019,5,20,0,3347.3,10.39,32216.55437921078
869,2019-05-21,0,2019,5,21,1,3887.3,12.97,29971.472629144177
870,2019-05-22,0,2019,5,22,2,4554.4,15.11,30141.628060886826
871,2019-05-23,0,2019,5,23,3,4711.5,15.48,30436.046511627905
872,2019-05-24,0,2019,5,24,4,3574.8,11.33,31551.63283318623
873,2019-05-25,2,2019,5,25,5,3984.4,14.33,27804.605722260992
874,2019-05-26,2,2019,5,26,6,3788.2999999999997,13.58,27896.170839469807
875,2019-05-27,0,2019,5,27,0,2705.8999999999996,8.32,32522.83653846153
876,2019-05-28,0,2019,5,28,1,3169.3,9.83,32241.098677517803
877,2019-05-29,0,2019,5,29,2,5904.9,19.48,30312.628336755646
878,2019-05-30,0,2019,5,30,3,4367.0,13.6,32110.29411764706
879,2019-05-31,0,2019,5,31,4,4514.5,13.69,32976.625273922575
880,2019-06-01,2,2019,6,1,5,4042.6,14.01,28855.103497501786
881,2019-06-02,2,2019,6,2,6,3632.2000000000003,12.59,28849.88085782367
882,2019-06-03,0,2019,6,3,0,4540.2,13.78,32947.7503628447
883,2019-06-04,0,2019,6,4,1,4546.0,14.03,32401.995723449752
884,2019-06-05,0,2019,6,5,2,4029.0,11.88,33914.14141414141
885,2019-06-06,0,2019,6,6,3,3784.6,10.85,34881.10599078341
886,2019-06-07,2,2019,6,7,4,4702.6,15.64,30067.774936061385
887,2019-06-08,2,2019,6,8,5,3309.9,11.2,29552.678571428572
888,2019-06-09,2,2019,6,9,6,4082.6,13.88,29413.544668587896
889,2019-06-10,0,2019,6,10,0,4147.200000000001,12.43,33364.440868865655
890,2019-06-11,0,2019,6,11,1,4215.7,13.12,32131.85975609756
891,2019-06-12,0,2019,6,12,2,5418.099999999999,17.42,31102.75545350172
892,2019-06-13,0,2019,6,13,3,3593.0,11.34,31684.303350970018
893,2019-06-14,0,2019,6,14,4,4895.400000000001,15.85,30885.80441640379
894,2019-06-15,2,2019,6,15,5,5435.2,19.63,27688.232297503822
895,2019-06-16,2,2019,6,16,6,4962.0,17.93,27674.288901282765
896,2019-06-17,0,2019,6,17,0,3764.9,11.17,33705.46105640107
897,2019-06-18,0,2019,6,18,1,3256.8,9.38,34720.68230277185
898,2019-06-19,0,2019,6,19,2,3657.3,10.27,35611.48977604674
899,2019-06-20,0,2019,6,20,3,3702.7999999999997,10.3,35949.51456310679
900,2019-06-21,0,2019,6,21,4,4080.2,11.36,35917.25352112676
901,2019-06-22,2,2019,6,22,5,4189.9,13.55,30921.771217712172
902,2019-06-23,2,2019,6,23,6,4743.9,16.76,28304.892601431973
903,2019-06-24,0,2019,6,24,0,5416.599999999999,17.09,31694.55822118198
904,2019-06-25,0,2019,6,25,1,3514.0,10.56,33276.51515151515
905,2019-06-26,0,2019,6,26,2,4112.3,12.53,32819.632881085396
906,2019-06-27,0,2019,6,27,3,4175.2,12.48,33455.1282051282
907,2019-06-28,0,2019,6,28,4,3567.5,10.2,34975.490196078434
908,2019-06-29,2,2019,6,29,5,3601.8,11.79,30549.61832061069
909,2019-06-30,2,2019,6,30,6,3438.8999999999996,11.43,30086.614173228343
910,2019-07-01,0,2019,7,1,0,3634.3,10.32,35216.08527131783
911,2019-07-02,0,2019,7,2,1,4883.4,13.93,35056.712132089015
912,2019-07-03,0,2019,7,3,2,4752.900000000001,14.0,33949.28571428572
913,2019-07-04,0,2019,7,4,3,4894.599999999999,14.33,34156.315422191205
914,2019-07-05,0,2019,7,5,4,5713.7,16.88,33848.9336492891
915,2019-07-06,2,2019,7,6,5,4435.2,14.78,30008.11907983762
916,2019-07-07,2,2019,7,7,6,4313.2,14.39,29973.59277275886
917,2019-07-08,0,2019,7,8,0,4454.8,12.67,35160.22099447514
918,2019-07-09,0,2019,7,9,1,4166.0,11.94,34891.12227805695
919,2019-07-10,0,2019,7,10,2,3896.9,11.05,35266.06334841629
920,2019-07-11,0,2019,7,11,3,4154.599999999999,12.02,34564.05990016639
921,2019-07-12,0,2019,7,12,4,4332.200000000001,12.16,35626.64473684211
922,2019-07-13,2,2019,7,13,5,5138.200000000001,16.39,31349.603416717513
923,2019-07-14,2,2019,7,14,6,3257.0,10.53,30930.6742640076
924,2019-07-15,0,2019,7,15,0,3636.8,10.03,36259.222333001
925,2019-07-16,0,2019,7,16,1,3223.8999999999996,8.73,36928.98052691866
926,2019-07-17,0,2019,7,17,2,3769.5,10.08,37395.833333333336
927,2019-07-18,0,2019,7,18,3,4079.6,11.36,35911.971830985916
928,2019-07-19,0,2019,7,19,4,4510.400000000001,12.71,35487.01809598741
929,2019-07-20,2,2019,7,20,5,6218.099999999999,20.31,30615.95273264402
930,2019-07-21,2,2019,7,21,6,5389.400000000001,18.2,29612.087912087914
931,2019-07-22,0,2019,7,22,0,5758.6,16.7,34482.63473053892
932,2019-07-23,0,2019,7,23,1,4766.0,13.62,34992.65785609398
933,2019-07-24,0,2019,7,24,2,5037.5,14.16,35575.56497175141
934,2019-07-25,0,2019,7,25,3,4636.1,12.89,35966.640806827
935,2019-07-26,0,2019,7,26,4,3897.4,10.67,36526.710402999066
936,2019-07-27,2,2019,7,27,5,5346.1,17.13,31208.99007589025
937,2019-07-28,2,2019,7,28,6,5713.8,19.27,29651.271406331085
938,2019-07-29,0,2019,7,29,0,4923.8,13.85,35550.902527075814
939,2019-07-30,0,2019,7,30,1,4066.7000000000003,11.1,36636.93693693694
940,2019-07-31,0,2019,7,31,2,3728.8,10.13,36809.47680157946
941,2019-08-01,0,2019,8,1,3,4042.1,11.08,36481.046931407946
942,2019-08-02,0,2019,8,2,4,5035.6,14.08,35764.20454545455
943,2019-08-03,2,2019,8,3,5,5874.5,18.92,31049.154334038052
944,2019-08-04,2,2019,8,4,6,3817.2000000000003,12.18,31339.901477832515
945,2019-08-05,0,2019,8,5,0,3927.7,10.7,36707.476635514024
946,2019-08-06,0,2019,8,6,1,4771.1,13.11,36392.82990083906
947,2019-08-07,0,2019,8,7,2,4718.8,13.08,36076.45259938838
948,2019-08-08,0,2019,8,8,3,4316.9,11.88,36337.54208754208
949,2019-08-09,0,2019,8,9,4,6977.200000000001,22.7,30736.563876651988
950,2019-08-10,2,2019,8,10,5,4570.8,14.52,31479.33884297521
951,2019-08-11,2,2019,8,11,6,4187.099999999999,13.48,31061.572700296732
952,2019-08-12,0,2019,8,12,0,5793.099999999999,16.8,34482.73809523809
953,2019-08-13,0,2019,8,13,1,4752.099999999999,14.02,33895.14978601997
954,2019-08-14,0,2019,8,14,2,4064.3,11.26,36095.02664298401
955,2019-08-15,0,2019,8,15,3,6354.700000000001,18.54,34275.62028047466
956,2019-08-16,0,2019,8,16,4,6048.6,17.59,34386.58328595793
957,2019-08-17,2,2019,8,17,5,6654.8,21.87,30428.898033836304
958,2019-08-18,2,2019,8,18,6,6143.099999999999,21.47,28612.48253376805
959,2019-08-19,0,2019,8,19,0,6376.0,19.35,32950.90439276485
960,2019-08-20,0,2019,8,20,1,6269.299999999999,18.81,33329.61190855927
961,2019-08-21,0,2019,8,21,2,6430.0,19.17,33541.99269692227
962,2019-08-22,0,2019,8,22,3,4824.4,13.79,34984.771573604055
963,2019-08-23,0,2019,8,23,4,4868.0,13.85,35148.01444043322
964,2019-08-24,2,2019,8,24,5,6972.9,24.05,28993.347193347192
965,2019-08-25,2,2019,8,25,6,5461.7,18.84,28989.915074309978
966,2019-08-26,0,2019,8,26,0,5353.400000000001,15.27,35058.28421741978
967,2019-08-27,0,2019,8,27,1,4692.0,13.18,35599.39301972686
968,2019-08-28,0,2019,8,28,2,4093.8999999999996,11.21,36520.0713648528
969,2019-08-29,0,2019,8,29,3,4056.0,11.15,36376.68161434978
970,2019-08-30,0,2019,8,30,4,5615.299999999999,16.22,34619.60542540073
971,2019-08-31,2,2019,8,31,5,4767.0960000000005,15.56,30636.86375321337
972,2019-09-01,2,2019,9,1,6,4982.0,16.81,29637.12076145152
973,2019-09-02,0,2019,9,2,0,4605.7,13.02,35374.03993855607
974,2019-09-03,0,2019,9,3,1,4581.8,12.92,35462.84829721362
975,2019-09-04,0,2019,9,4,2,5419.5,16.07,33724.33105164904
976,2019-09-05,0,2019,9,5,3,5876.1,17.66,33273.499433748584
977,2019-09-06,0,2019,9,6,4,5084.599999999999,14.87,34193.67854741089
978,2019-09-07,2,2019,9,7,5,4894.3,16.27,30081.74554394591
979,2019-09-08,2,2019,9,8,6,4192.0,14.43,29050.589050589053
980,2019-09-09,0,2019,9,9,0,4960.9,14.44,34355.26315789473
981,2019-09-10,0,2019,9,10,1,4148.3,11.97,34655.80618212197
982,2019-09-11,0,2019,9,11,2,4575.2,12.95,35329.729729729734
983,2019-09-12,0,2019,9,12,3,4625.5,13.12,35255.33536585366
984,2019-09-13,2,2019,9,13,4,4824.1,16.42,29379.415347137638
985,2019-09-14,2,2019,9,14,5,4394.8,15.33,28667.971298108285
986,2019-09-15,2,2019,9,15,6,5386.900000000001,19.11,28188.906331763475
987,2019-09-16,0,2019,9,16,0,6025.0,18.13,33232.21180364038
988,2019-09-17,0,2019,9,17,1,5975.2,18.13,32957.52895752896
989,2019-09-18,0,2019,9,18,2,6041.599999999999,18.63,32429.414922168547
990,2019-09-19,0,2019,9,19,3,6893.3,21.88,31505.027422303476
991,2019-09-20,0,2019,9,20,4,6345.599999999999,20.74,30595.94985535198
992,2019-09-21,2,2019,9,21,5,5612.1,21.21,26459.68882602546
993,2019-09-22,2,2019,9,22,6,5420.700000000001,20.98,25837.46425166826
994,2019-09-23,0,2019,9,23,0,6619.8,22.1,29953.846153846152
995,2019-09-24,0,2019,9,24,1,6616.1,21.98,30100.54595086442
996,2019-09-25,0,2019,9,25,2,5679.2,18.49,30714.98107084911
997,2019-09-26,0,2019,9,26,3,5659.0,18.16,31161.894273127753
998,2019-09-27,0,2019,9,27,4,6243.8,19.98,31250.25025025025
999,2019-09-28,2,2019,9,28,5,4852.200000000001,17.23,28161.34648868253
1000,2019-09-29,2,2019,9,29,6,4314.8,15.45,27927.508090614887
1001,2019-09-30,0,2019,9,30,0,7656.799999999999,26.86,28506.329113924046
1002,2019-10-01,0,2019,10,1,1,4531.5,14.2,31911.971830985916
1003,2019-10-02,0,2019,10,2,2,4076.6000000000004,12.24,33305.55555555556
1004,2019-10-03,0,2019,10,3,3,3807.3,11.3,33692.9203539823
1005,2019-10-04,0,2019,10,4,4,4420.5,13.13,33667.174409748666
1006,2019-10-05,0,2019,10,5,5,4561.1,14.06,32440.256045519207
1007,2019-10-06,2,2019,10,6,6,3789.2000000000003,13.52,28026.62721893491
1008,2019-10-07,0,2019,10,7,0,3702.1,11.26,32878.33037300178
1009,2019-10-08,0,2019,10,8,1,4351.1,13.21,32937.925813777445
1010,2019-10-09,0,2019,10,9,2,4700.7,14.53,32351.686166551965
1011,2019-10-10,2,2019,10,10,3,4405.5,15.84,27812.5
1012,2019-10-11,2,2019,10,11,4,4489.700000000001,16.52,27177.360774818408
1013,2019-10-12,2,2019,10,12,5,4741.9,17.59,26957.930642410458
1014,2019-10-13,2,2019,10,13,6,5432.200000000001,20.6,26369.902912621365
1015,2019-10-14,0,2019,10,14,0,5091.2,16.48,30893.203883495145
1016,2019-10-15,0,2019,10,15,1,5085.0,16.66,30522.20888355342
1017,2019-10-16,0,2019,10,16,2,3984.3,13.14,30321.917808219176
1018,2019-10-17,0,2019,10,17,3,4582.099999999999,15.18,30185.111989459812
1019,2019-10-18,0,2019,10,18,4,4810.0,15.94,30175.658720200754
1020,2019-10-19,2,2019,10,19,5,4787.6,18.11,26436.22308117063
1021,2019-10-20,2,2019,10,20,6,4420.1,17.52,25228.881278538818
1022,2019-10-21,0,2019,10,21,0,4273.7,14.63,29211.893369788104
1023,2019-10-22,0,2019,10,22,1,3803.0,12.66,30039.49447077409
1024,2019-10-23,0,2019,10,23,2,3778.8999999999996,12.48,30279.64743589743
1025,2019-10-24,0,2019,10,24,3,3829.0,12.62,30340.729001584787
1026,2019-10-25,0,2019,10,25,4,4119.8,13.67,30137.527432333576
1027,2019-10-26,2,2019,10,26,5,3101.5,11.7,26508.54700854701
1028,2019-10-27,2,2019,10,27,6,2762.1,10.74,25717.877094972067
1029,2019-10-28,0,2019,10,28,0,4052.4,13.42,30196.72131147541
1030,2019-10-29,0,2019,10,29,1,4616.2,15.58,29629.011553273427
1031,2019-10-30,0,2019,10,30,2,3665.7,12.34,29705.83468395462
1032,2019-10-31,0,2019,10,31,3,3638.7,12.1,30071.900826446283
1033,2019-11-01,0,2019,11,1,4,3930.6,12.96,30328.7037037037
1034,2019-11-02,2,2019,11,2,5,3378.2,12.65,26705.138339920948
1035,2019-11-03,2,2019,11,3,6,3420.4,13.29,25736.644093303235
1036,2019-11-04,0,2019,11,4,0,3455.2999999999997,11.84,29183.277027027027
1037,2019-11-05,0,2019,11,5,1,3768.7,12.89,29237.393328161364
1038,2019-11-06,0,2019,11,6,2,3343.3999999999996,11.36,29431.33802816901
1039,2019-11-07,0,2019,11,7,3,3751.8,12.67,29611.681136543015
1040,2019-11-08,0,2019,11,8,4,4740.2,16.4,28903.658536585368
1041,2019-11-09,2,2019,11,9,5,3709.4,14.32,25903.631284916202
1042,2019-11-10,2,2019,11,10,6,3032.9,12.27,24718.011409942952
1043,2019-11-11,0,2019,11,11,0,3607.0,12.6,28626.984126984127
1044,2019-11-12,0,2019,11,12,1,3591.9,12.26,29297.716150081567
1045,2019-11-13,0,2019,11,13,2,3299.8,11.24,29357.651245551602
1046,2019-11-14,0,2019,11,14,3,3822.6,13.2,28959.09090909091
1047,2019-11-15,0,2019,11,15,4,3150.6,10.95,28772.60273972603
1048,2019-11-16,2,2019,11,16,5,3199.7000000000003,12.27,26077.424612876937
1049,2019-11-17,2,2019,11,17,6,2589.7000000000003,10.21,25364.348677766895
1050,2019-11-18,0,2019,11,18,0,3037.0,10.36,29314.671814671816
1051,2019-11-19,0,2019,11,19,1,3337.5,11.61,28746.770025839796
1052,2019-11-20,0,2019,11,20,2,3346.6000000000004,11.57,28924.80553154711
1053,2019-11-21,0,2019,11,21,3,2995.7999999999997,10.15,29515.27093596059
1054,2019-11-22,0,2019,11,22,4,2969.2000000000003,10.06,29514.910536779324
1055,2019-11-23,2,2019,11,23,5,2694.4,10.06,26783.300198807156
1056,2019-11-24,2,2019,11,24,6,3190.1,12.47,25582.197273456295
1057,2019-11-25,0,2019,11,25,0,2968.5,10.12,29333.00395256917
1058,2019-11-26,0,2019,11,26,1,3311.5,11.31,29279.398762157383
1059,2019-11-27,0,2019,11,27,2,3565.1,12.16,29318.256578947367
1060,2019-11-28,0,2019,11,28,3,3418.2999999999997,11.95,28605.020920502095
1061,2019-11-29,0,2019,11,29,4,3391.9990000000003,11.91,28480.260285474393
1062,2019-11-30,2,2019,11,30,5,3003.2,11.62,25845.094664371776
1063,2019-12-01,2,2019,12,1,6,3424.9,13.79,24836.11312545323
1064,2019-12-02,0,2019,12,2,0,3461.8,12.39,27940.274414850686
1065,2019-12-03,0,2019,12,3,1,3150.0,11.19,28150.134048257372
1066,2019-12-04,0,2019,12,4,2,3052.7999999999997,10.72,28477.611940298506
1067,2019-12-05,0,2019,12,5,3,3022.6,10.53,28704.65337132004
1068,2019-12-06,0,2019,12,6,4,3414.3,11.95,28571.548117154813
1069,2019-12-07,2,2019,12,7,5,2900.6,11.23,25829.029385574355
1070,2019-12-08,2,2019,12,8,6,2955.5,11.94,24752.931323283083
1071,2019-12-09,0,2019,12,9,0,3204.5,11.36,28208.62676056338
1072,2019-12-10,0,2019,12,10,1,3146.2,11.06,28446.654611211572
1073,2019-12-11,0,2019,12,11,2,3202.3,11.28,28389.18439716312
1074,2019-12-12,0,2019,12,12,3,2997.4,10.55,28411.374407582938
1075,2019-12-13,0,2019,12,13,4,3153.5,11.12,28358.81294964029
1076,2019-12-14,2,2019,12,14,5,3035.0,11.82,25676.818950930625
1077,2019-12-15,2,2019,12,15,6,2812.4,11.38,24713.532513181017
1078,2019-12-16,0,2019,12,16,0,3038.8,10.53,28858.499525166193
1079,2019-12-17,0,2019,12,17,1,3189.0,10.91,29230.06416131989
1080,2019-12-18,0,2019,12,18,2,3254.8,11.19,29086.68453976765
1081,2019-12-19,0,2019,12,19,3,3107.1,10.73,28957.12954333644
1082,2019-12-20,0,2019,12,20,4,3146.0,11.01,28574.02361489555
1083,2019-12-21,2,2019,12,21,5,2815.7,10.69,26339.569691300283
1084,2019-12-22,2,2019,12,22,6,2747.2000000000003,10.94,25111.517367458866
1085,2019-12-23,0,2019,12,23,0,3329.4,11.57,28776.145203111493
1086,2019-12-24,0,2019,12,24,1,3283.3999999999996,11.32,29005.300353356884
1087,2019-12-25,0,2019,12,25,2,3606.3,12.45,28966.265060240967
1088,2019-12-26,0,2019,12,26,3,3262.3,11.27,28946.76131322094
1089,2019-12-27,0,2019,12,27,4,3205.8999999999996,11.5,27877.39130434782
1090,2019-12-28,2,2019,12,28,5,3152.1,12.43,25358.809332260662
1091,2019-12-29,2,2019,12,29,6,2899.8,11.6,24998.275862068967
1092,2019-12-30,0,2019,12,30,0,3142.9,11.23,27986.642920747996
1093,2019-12-31,0,2019,12,31,1,3107.4,11.36,27353.87323943662
1094,2020-01-01,2,2020,1,1,2,2790.0,11.01,25340.599455040872
1095,2020-01-02,0,2020,1,2,3,3080.4,10.91,28234.647112740604
1096,2020-01-03,0,2020,1,3,4,3383.1,11.96,28286.78929765886
1097,2020-01-04,2,2020,1,4,5,3636.2,14.21,25589.0218156228
1098,2020-01-05,2,2020,1,5,6,2694.7000000000003,10.88,24767.463235294115
1099,2020-01-06,0,2020,1,6,0,3009.3,10.51,28632.730732635584
1100,2020-01-07,0,2020,1,7,1,3103.8999999999996,10.65,29144.60093896713
1101,2020-01-08,0,2020,1,8,2,3235.4,11.33,28556.04589585172
1102,2020-01-09,0,2020,1,9,3,3131.3,10.9,28727.522935779816
1103,2020-01-10,0,2020,1,10,4,3298.2,11.58,28481.865284974094
1104,2020-01-11,2,2020,1,11,5,3851.0,15.2,25335.526315789473
1105,2020-01-12,2,2020,1,12,6,3090.7999999999997,12.44,24845.65916398714
1106,2020-01-13,0,2020,1,13,0,3156.8,11.02,28646.098003629766
1107,2020-01-14,0,2020,1,14,1,3412.2000000000003,11.85,28794.93670886076
1108,2020-01-15,0,2020,1,15,2,3386.3999999999996,11.91,28433.249370277073
1109,2020-01-16,0,2020,1,16,3,3005.2,10.47,28702.960840496657
1110,2020-01-17,0,2020,1,17,4,3399.3,12.06,28186.567164179105
1111,2020-01-18,2,2020,1,18,5,3159.4,12.12,26067.65676567657
1112,2020-01-19,2,2020,1,19,6,3334.5,13.17,25318.90660592255
1113,2020-01-20,0,2020,1,20,0,3183.1,11.38,27971.001757469243
1114,2020-01-21,0,2020,1,21,1,3259.0,11.84,27525.337837837837
1115,2020-01-22,0,2020,1,22,2,3886.7000000000003,15.1,25739.735099337748
1116,2020-01-23,2,2020,1,23,3,3344.3,14.21,23534.834623504572
